id;month;year;datetime;depth;urlid;url;domain;platform;dataset_total;domain_country;ip_country;country_name;country_alpha-2_code;root_domain;rank
9838;11;2019;2019-12-17 16:19:57.387;0;URL415076;https://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au;CKAN;1844;Australia;Australia;Australia;AU;catalogue.data.wa.gov.au;2
9107;11;2019;2019-12-17 15:33:54.507;0;URL1674196;http://cataloguefr-moncton.opendata.arcgis.com;http://cataloguefr-moncton.opendata.arcgis.com;ARCGIS;2816;(not available);United States;United States of America;US;cataloguefr-moncton.opendata.arcgis.com;1
8554;11;2019;2019-12-17 14:58:41.880;0;URL5410222;https://cc-p-opendatadenmark.ckan.io;https://cc-p-opendatadenmark.ckan.io;CKAN;1003;British Indian Ocean Territory;United States;British Indian Ocean Territory;IO;cc-p-opendatadenmark.ckan.io;1
9108;11;2019;2019-12-17 15:33:57.737;0;URL1674198;http://ccgbcodni-cbcni.opendata.arcgis.com;http://ccgbcodni-cbcni.opendata.arcgis.com;ARCGIS;46;(not available);United States;United States of America;US;ccgbcodni-cbcni.opendata.arcgis.com;1
9923;11;2019;2019-12-17 16:25:04.697;0;URL2610538;https://cdmx.opendatasoft.com;https://cdmx.opendatasoft.com/explore/;OPENDATASOFT;29;(not available);United States;United States of America;US;cdmx.opendatasoft.com;1
9110;11;2019;2019-12-17 15:34:04.037;0;URL1674202;https://cecgis-caenergy.opendata.arcgis.com;https://cecgis-caenergy.opendata.arcgis.com;ARCGIS;5;(not available);United States;United States of America;US;cecgis-caenergy.opendata.arcgis.com;1
9109;11;2019;2019-12-17 15:34:01.057;0;URL1674200;http://cecgis-caenergy.opendata.arcgis.com;https://cecgis-caenergy.opendata.arcgis.com/;ARCGIS;5;(not available);United States;United States of America;US;cecgis-caenergy.opendata.arcgis.com;2
8220;11;2019;2019-12-17 14:35:40.327;0;URL3824070;https://census.data.commerce.gov;https://census.data.commerce.gov;SOCRATA;0;(not available);United States;United States of America;US;census.data.commerce.gov;1
9111;11;2019;2019-12-17 15:34:07.013;0;URL1674206;http://central-sinfra.opendata.arcgis.com;http://central-sinfra.opendata.arcgis.com;ARCGIS;3;(not available);United States;United States of America;US;central-sinfra.opendata.arcgis.com;1
8751;11;2019;2019-12-17 15:10:46.760;0;URL6440491;https://www.chapelhillopendata.org:443;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);(not available);(not available);00;chapelhillopendata.org:443;1
8750;11;2019;2019-12-17 15:10:44.493;0;URL6440476;https://www.chapelhillopendata.org;https://www.chapelhillopendata.org/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;2
8749;11;2019;2019-12-17 15:10:42.260;0;URL6440475;http://www.chapelhillopendata.org;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;63;(not available);United States;United States of America;US;chapelhillopendata.org;3
8754;11;2019;2019-12-17 15:10:57.823;0;URL6441412;https://www.chattadata.org;https://www.chattadata.org;SOCRATA;49;(not available);(not available);(not available);00;chattadata.org;1
10106;11;2019;2019-12-17 16:35:13.010;0;URL2922348;https://chattanooga-internal.data.socrata.com;https://chattanooga-internal.data.socrata.com/login;SOCRATA;58;(not available);(not available);(not available);00;chattanooga-internal.data.socrata.com;1
